order,name,label,parent,codesystem,code,ontologyTermURI,definition
,HP_0005608,Bilobate gallbladder,,HP,HP_0005608,http://purl.obolibrary.org/obo/HP_0005608,"The presence of a bilobed gallbladder, related to a duplication of the gallbladder primordium.|During the fifth or early sixth embryonic week, occasionally, the gallbladder primordium bifurcates and results in duplication of gallbladder. Duplication results from a split primordium whilst a true accessory gallbladder results from an extra primordium. There are no specific symptoms or signs associated with multiple gallbladders."
,HP_0005606,Hyperpigmented nevi and streak,,HP,HP_0005606,http://purl.obolibrary.org/obo/HP_0005606,
,HP_0005602,Progressive vitiligo,,HP,HP_0005602,http://purl.obolibrary.org/obo/HP_0005602,
,HP_0030606,Abnormal OCT-measured macular thickness,,HP,HP_0030606,http://purl.obolibrary.org/obo/HP_0030606,
,HP_0030608,Increased OCT-measured macular thickness,,HP,HP_0030608,http://purl.obolibrary.org/obo/HP_0030608,
,HP_0030605,Abnormal indocyanine green angiography,,HP,HP_0030605,http://purl.obolibrary.org/obo/HP_0030605,
,HP_0012100,Abnormal circulating creatinine concentration,,HP,HP_0012100,http://purl.obolibrary.org/obo/HP_0012100,An abnormal concentration of creatinine in the blood.
,HP_0012105,Occipital cortical atrophy,,HP,HP_0012105,http://purl.obolibrary.org/obo/HP_0012105,Atrophy of the occipital cortex.
,HP_0030604,Abnormal fundus fluorescein angiography,,HP,HP_0030604,http://purl.obolibrary.org/obo/HP_0030604,"An abnormality observed by retinal fluorescein angiography, which involves the intravenous injection of fluorescein dye followed by fluorescent imaging of the fundus immediately after injection and for up to ten minutes thereafter. It can be used to study various retinal abnormalities including especially anomalies of the choroidal and retinal circulation."
,HP_0030607,Reduced OCT-measured macular thickness,,HP,HP_0030607,http://purl.obolibrary.org/obo/HP_0030607,
,HP_0030603,Abnormal optical coherence tomography,,HP,HP_0030603,http://purl.obolibrary.org/obo/HP_0030603,
,HP_0030602,Abnormal fundus autofluorescence imaging,,HP,HP_0030602,http://purl.obolibrary.org/obo/HP_0030602,"Fundus autofluorescence (FAF) is a non-invasive retinal imaging modality used in clinical practice to provide a density map of lipofuscin, the predominant ocular fluorophore, in the retinal pigment epithelium. Autofluorescent patterns result from the complex interaction of fluorophores such a lipofuscin, which release an autofluorescent signal, and elements such as melanin and rhodopsin, which absorb the excitation beam and attenuate autofluorescence. Other structures such as retinal vessels and the crystalline lens may also influence autofluorescence through blocking and interference.|Fundus autofluorescence imagine is used for evaluating age related macular degeneration, macular dystrophies, retinitis pigmentosa, white dot syndromes, retinal drug toxicities, and various other retinal disorders."
,HP_0030601,Abnormal posterior segment imaging,,HP,HP_0030601,http://purl.obolibrary.org/obo/HP_0030601,
,HP_0030609,Photoreceptor layer loss on macular OCT,,HP,HP_0030609,http://purl.obolibrary.org/obo/HP_0030609,Loss of the outer nuclear layer (photoreceptor layer) as assessed by ocular coherence tomography.
,HP_0012109,Angle closure glaucoma,,HP,HP_0012109,http://purl.obolibrary.org/obo/HP_0012109,"A type of glaucomatous optic neuropathy in an eye that has evidence of angle closure (i.e. significant iridotrabecular contact).|Evidence of optic nerve damage can include s optic disc abnormalities (Vertical cup:disc ratio over the 97. 5th percentile in the normal population), visual field defects. The role of increased intraocular pressure (IOP) in glaucoma is debated, but an IOP exceeding the 99. 5th percentile of the normal population may be considered to support the diagnosis."
,HP_0012107,Increased fibular diameter,,HP,HP_0012107,http://purl.obolibrary.org/obo/HP_0012107,Increased width of the cross sectional diameter of the fibula.
,HP_0012103,Abnormality of the mitochondrion,,HP,HP_0012103,http://purl.obolibrary.org/obo/HP_0012103,"An anomaly of the mitochondrion, the membranous cytoplasmic organelle the interior of which is subdivided by cristae. The mitochondrion is a self replicating organelle that is the site of tissue respiration."
,HP_0012108,Open angle glaucoma,,HP,HP_0012108,http://purl.obolibrary.org/obo/HP_0012108,"A type of glaucoma defined by an open, normal appearing anterior chamber angle and raised intraocular pressure,|Evidence of optic nerve damage can include s optic disc abnormalities (Vertical cup:disc ratio over the 97. 5th percentile in the normal population), visual field defects. The role of increased intraocular pressure (IOP) in glaucoma is debated, but an IOP exceeding the 99. 5th percentile of the normal population may be considered to support the diagnosis."
,HP_0012104,Parietal cortical atrophy,,HP,HP_0012104,http://purl.obolibrary.org/obo/HP_0012104,Atrophy of the parietal cortex.
,HP_0012106,Rhizomelic leg shortening,,HP,HP_0012106,http://purl.obolibrary.org/obo/HP_0012106,Disproportionate shortening of the proximal segment of the leg (i.e. the femur).
,HP_0002176,Spinal cord compression,,HP,HP_0002176,http://purl.obolibrary.org/obo/HP_0002176,"External mechanical compression of the spinal cord.|Clinical abnormalities vary according to the site of the compression any may comprise pain, weakness, sensory loss, incontinence, and impotence. The compression may be caused by fractures of the spine, neoplasms, abscesses, and other factors."
,HP_0002172,Postural instability,,HP,HP_0002172,http://purl.obolibrary.org/obo/HP_0002172,"A tendency to fall or the inability to keep oneself from falling; imbalance. The retropulsion test is widely regarded as the gold standard to evaluate postural instability, Use of the retropulsion test includes a rapid balance perturbation in the backward direction, and the number of balance correcting steps (or total absence thereof) is used to rate the degree of postural instability. Healthy subjects correct such perturbations with either one or two large steps, or without taking any steps, hinging rapidly at the hips while swinging the arms forward as a counterweight. In patients with balance impairment, balance correcting steps are often too small, forcing patients to take more than two steps. Taking three or more steps is generally considered to be abnormal, and taking more than five steps is regarded as being clearly abnormal. Markedly affected patients continue to step backward without ever regaining their balance and must be caught by the examiner (this would be called true retropulsion). Even more severely affected patients fail to correct entirely, and fall backward like a pushed toy soldier, without taking any corrective steps."
,HP_0002171,Gliosis,,HP,HP_0002171,http://purl.obolibrary.org/obo/HP_0002171,"Gliosis is the focal proliferation of glial cells in the central nervous system.|Gliosis generally occurs as a response to tissue damage. Gliosis appears bright on T2 scans upon magnetic resonance imaging, unlike encephalomalacia which follows CSF signal on all sequences. Glial cells, the non-neuronal component of the central nervous system, are divided into microglia and macroglia. The latter are in turn divided into astrocytes, oligodendrocytes, and ependymal cells. The astrocytes and the microglia are the glial cells predominantly responsible for tissue response to injury."
,HP_0002170,Intracranial hemorrhage,,HP,HP_0002170,http://purl.obolibrary.org/obo/HP_0002170,Hemorrhage occurring within the skull.
,HP_0002173,Hypoglycemic seizures,,HP,HP_0002173,http://purl.obolibrary.org/obo/HP_0002173,
,HP_0002174,Postural tremor,,HP,HP_0002174,http://purl.obolibrary.org/obo/HP_0002174,A type of tremors that is triggered by holding a limb in a fixed position.
,HP_0002179,Opisthotonus,,HP,HP_0002179,http://purl.obolibrary.org/obo/HP_0002179,"Severe hyperextension and spasticity in which an individual's head, neck and spinal column arch posteriorly."
,HP_0031555,Reduced granulocyte CD59 level,,HP,HP_0031555,http://purl.obolibrary.org/obo/HP_0031555,Reduced level of CD59 on the granulocyte surface as assessed by flow cytometry.
,HP_0031550,Abnormal flow cytometry test result,,HP,HP_0031550,http://purl.obolibrary.org/obo/HP_0031550,"Any abnormal result of flow cytometry, a method that suspends cells in a stream of fluid and passes them through an electronic detection apparatus in order to assess cell count or measure biomarkers or surface molecules."
,HP_0031556,Reduced granulocyte CD16 level,,HP,HP_0031556,http://purl.obolibrary.org/obo/HP_0031556,Reduced level of CD16 on the granulocyte surface as assessed by flow cytometry.
,HP_0031553,Reduced granulocyte surface marker level,,HP,HP_0031553,http://purl.obolibrary.org/obo/HP_0031553,Reduced level of a protein that is normally present on the granulocyte surface as assessed by flow cytometry.
,HP_0031557,Reduced fibroblast CD55 level,,HP,HP_0031557,http://purl.obolibrary.org/obo/HP_0031557,Reduced level of CD55 on the fibroblast surface as assessed by flow cytometry.
,HP_0031558,Reduced fibroblast CD59 level,,HP,HP_0031558,http://purl.obolibrary.org/obo/HP_0031558,Reduced level of CD59 on the fibroblast surface as assessed by flow cytometry.
,HP_0031552,Reduced fibroblast surface marker level,,HP,HP_0031552,http://purl.obolibrary.org/obo/HP_0031552,Reduced level of a protein that is normally present on the fibroblast surface as assessed by flow cytometry.
,HP_0031559,Reduced fibroblast CD16 level,,HP,HP_0031559,http://purl.obolibrary.org/obo/HP_0031559,Reduced level of CD16 on the fibroblast surface as assessed by flow cytometry.
,HP_0031551,Reduced cell surface marker level,,HP,HP_0031551,http://purl.obolibrary.org/obo/HP_0031551,Reduced level of a protein that is normally present on the cell surface as assessed by flow cytometry.
,HP_0031554,Reduced granulocyte CD55 level,,HP,HP_0031554,http://purl.obolibrary.org/obo/HP_0031554,Reduced level of CD55 on the granulocyte surface as assessed by flow cytometry.
,HP_0031417,Rhinorrhea,,HP,HP_0031417,http://purl.obolibrary.org/obo/HP_0031417,Increased discharge of mucus from the nose.
,HP_0031412,Abnormal telomere morphology,,HP,HP_0031412,http://purl.obolibrary.org/obo/HP_0031412,
,HP_0031414,High serum calcifediol,,HP,HP_0031414,http://purl.obolibrary.org/obo/HP_0031414,An increased concentration of calcifediol in the blood. Calcifediol is also known as 25-hydroxycholecalciferol or 25-Hydroxyvitamin D3.
,HP_0031410,Abnormal distribution of CD56 bright/dim natural killer cells,,HP,HP_0031410,http://purl.obolibrary.org/obo/HP_0031410,"An abnormal distribution in the number of CD56 bright NK cells, as measured by flow cytometry. CD56, an adhesion molecule mediating homotypic adhesion, is used as a functional marker for NK cells.|The cytotoxic activity of CD56 dim NK cells is significantly higher than that of CD56 bright cells (the CD56bright CD16 population being the less cytotoxic) and they contain much more perforin, granzymes and cytolytic granules."
,HP_0031415,High serum calcitriol,,HP,HP_0031415,http://purl.obolibrary.org/obo/HP_0031415,"An increased concentration of calcitriol in the blood. Calcitriol is also known as 1,25-dihydroxycholecalciferol or 1,25-dihydroxyvitamin D3."
,HP_0031413,Short telomere length,,HP,HP_0031413,http://purl.obolibrary.org/obo/HP_0031413,"An abnormal reduction in telomere length. Telomeres are non-coding, repetitive sequences of DNA at the ends of the chromosomes of eukaryotic cells which become shorter as cells divide, and when telomere attrition reaches its limit, cell proliferation arrest, senescence, and apoptosis can occur.|Telomeres are made of repeating TTAGGG/AATCCC units. The overall length of the telomere is over 10 kb at birth and progressively declines with age."
,HP_0031411,Abnormal chromosome morphology,,HP,HP_0031411,http://purl.obolibrary.org/obo/HP_0031411,"Any structural anomaly of a chromosome, which is a thread like molecule consisting of DNA and proteins (chromatin) that contains DNA sequences for genes and other genetic elements in linear order."
,HP_0031418,Increased body mass index,,HP,HP_0031418,http://purl.obolibrary.org/obo/HP_0031418,"Abnormally increased weight-to-height squared ratio, calculated by dividing the individual's weight in kilograms by the square of the individual's height in meters and used as an indicator of overweight compared to averages."
,HP_0031419,Reduced sex -hormone binding protein level,,HP,HP_0031419,http://purl.obolibrary.org/obo/HP_0031419,A decreased concentration of sex-hormone binding protein in the circulation.|Sex hormone binding globulin (NCBI Gene 6462) is also known as sex hormone binding protein and androgen binding protein.
,HP_0031416,Abnormal nasal mucus secretion,,HP,HP_0031416,http://purl.obolibrary.org/obo/HP_0031416,"Any deviation from the normal quantity of secretion of nasal mucus, a thick viscous liquid produced by the mucous membranes of the nose."
,HP_0031869,Recurrent joint dislocation,,HP,HP_0031869,http://purl.obolibrary.org/obo/HP_0031869,Dislocation of a given joint repeated times.
,HP_0031867,Neck hypertonia,,HP,HP_0031867,http://purl.obolibrary.org/obo/HP_0031867,Increased passive stiffness or tightness of the neck musculature.
,HP_0031861,Decreased heart rate variability,,HP,HP_0031861,http://purl.obolibrary.org/obo/HP_0031861,Reduced variation of beat-to-beat intervals of the heart that occurs in conjunction with the respiratory cycle.
,HP_0031860,Abnormal heart rate variability,,HP,HP_0031860,http://purl.obolibrary.org/obo/HP_0031860,Any abnormality in the variability of the time interval between successive heartbeats.
,HP_0031862,Increased heart rate variability,,HP,HP_0031862,http://purl.obolibrary.org/obo/HP_0031862,Increased variation of beat-to-beat intervals of the heart that occurs in conjunction with the respiratory cycle.
,HP_0031864,Bacteremia,,HP,HP_0031864,http://purl.obolibrary.org/obo/HP_0031864,Presence of viable bacteria in the blood.
,HP_0031866,Clasp-knife sign,,HP,HP_0031866,http://purl.obolibrary.org/obo/HP_0031866,"Clasp-knife phenomonen refers to increased muscle tone while bending or stretching a limb, whereby there is a sudden relaxation (decrease in resistance) as the muscle continues to be streched. This phenomenon has been likened to opening a clasp knife."
,HP_0031865,Abnormal liver physiology,,HP,HP_0031865,http://purl.obolibrary.org/obo/HP_0031865,Any functional anomaly of the liver.
,HP_0031863,Bloodstream infectious agent,,HP,HP_0031863,http://purl.obolibrary.org/obo/HP_0031863,"The presence of an infectious agent in the blood circulation.|Infectious agents can be classified into five groups: viruses, bacteria, fungi, protozoa, and helminths (worms)."
,HP_0031868,Optic ataxia,,HP,HP_0031868,http://purl.obolibrary.org/obo/HP_0031868,"Difficulty reaching visually guided goals in peripheral vision, with the deficit, leaves voluntary eye movements largely unaffected.|Optic ataxia is related to a cortical neurological deficit that results from a lesion in the superior parietal lobule (SPL) and areas surrounding the intraparietal sulcus (IPS). The phenomenon is not considered apraxia (a disorder in executing learned behaviors), but rather a lack of coordination between visual input and motor outputs. Therefore, the term ""ataxia,"" derived from the Greek word for ""lack of order,"" is used."
,HP_0009062,Infantile axial hypotonia,,HP,HP_0009062,http://purl.obolibrary.org/obo/HP_0009062,Muscular hypotonia (abnormally low muscle tone) affecting the musculature of the trunk and with onset in infancy.
,HP_0009067,Progressive spinal muscular atrophy,,HP,HP_0009067,http://purl.obolibrary.org/obo/HP_0009067,"Progressive spinal muscular atrophy, i.e., muscular weakness and atrophy related to loss of the motor neurons of the spinal cord and brainstem."
,HP_0009063,Progressive distal muscle weakness,,HP,HP_0009063,http://purl.obolibrary.org/obo/HP_0009063,Progressively reduced strength of the distal musculature.
,HP_0009060,Scapular muscle atrophy,,HP,HP_0009060,http://purl.obolibrary.org/obo/HP_0009060,"Atrophy of the muscles that are responsible for moving the scapula, which are the levator scapulae, the infraspinatus muscle, the teres major, the teres minor, and the supraspinatus muscle.|Need to add new UBERON term for scapula muscle"
,HP_0009069,Lethal infantile mitochondrial myopathy,,HP,HP_0009069,http://purl.obolibrary.org/obo/HP_0009069,
,HP_0009064,Generalized lipodystrophy,,HP,HP_0009064,http://purl.obolibrary.org/obo/HP_0009064,Generalized degenerative changes of the fat tissue.
,HP_0000282,Facial edema,,HP,HP_0000282,http://purl.obolibrary.org/obo/HP_0000282,
,HP_0000286,Epicanthus,,HP,HP_0000286,http://purl.obolibrary.org/obo/HP_0000286,"A fold of skin starting above the medial aspect of the upper eyelid and arching downward to cover, pass in front of and lateral to the medial canthus.|In extreme cases, the skin fold can start as high as the eyebrow; this is called epicanthus superciliaris."
,HP_0000283,Broad face,,HP,HP_0000283,http://purl.obolibrary.org/obo/HP_0000283,Bizygomatic (upper face) and bigonial (lower face) width greater than 2 standard deviations above the mean (objective); or an apparent increase in the width of the face (subjective).|Note that broad face is distinct from round face.
,HP_0000287,Increased facial adipose tissue,,HP,HP_0000287,http://purl.obolibrary.org/obo/HP_0000287,An increased amount of subcutaneous fat tissue in the face.
,HP_0000288,Abnormality of the philtrum,,HP,HP_0000288,http://purl.obolibrary.org/obo/HP_0000288,An abnormality of the philtrum.|The paralabial region is the region surrounding the lips and includes the philtrum.
,HP_0000289,Broad philtrum,,HP,HP_0000289,http://purl.obolibrary.org/obo/HP_0000289,"Distance between the philtral ridges, measured just above the vermilion border, more than 2 standard deviations above the mean, or alternatively, an apparently increased distance between the ridges of the philtrum.|The mean width of the philtrum was found to be 7 mm in infants by Franz and Sokol [1971] and 9.7 mm in adults by Ward and Jamison [1991]. Measuring width of the philtrum is even more inaccurate than measuring length (vide supra). A broad philtrum may be associated with reduced ridge prominence or a shallow groove, a Smooth philtrum, which should be assessed and coded separately. It may be found with a broad nasal septum."
,HP_0000280,Coarse facial features,,HP,HP_0000280,http://purl.obolibrary.org/obo/HP_0000280,"Absence of fine and sharp appearance of brows, nose, lips, mouth, and chin, usually because of rounded and heavy features or thickened skin with or without thickening of subcutaneous and bony tissues."
,HP_0034950,Typified by complete penetrance,,HP,HP_0034950,http://purl.obolibrary.org/obo/HP_0034950,"Penetrance describes the proportion of genotype positive individuals that develop disease given a lifespan of 80 years. For example, penetrance of Neurofibromatosis type 1 is close to 100%.|Description of conditions in which all individuals with a given genotype exhibit the disease within a lifespan of 80 years."
,HP_0034954,Thymic carcinoid tumor,,HP,HP_0034954,http://purl.obolibrary.org/obo/HP_0034954,A primary thymic neuroendocrine tumor.
,HP_0010265,Small epiphyses of the middle phalanges of the hand,,HP,HP_0010265,http://purl.obolibrary.org/obo/HP_0010265,
,HP_0034953,Duodenal gastrinoma,,HP,HP_0034953,http://purl.obolibrary.org/obo/HP_0034953,"A gastrinoma, a neuroendocrine tumors characterized by the secretion of gastrin with resultant excessive gastric acid production, that is localized to the duodenum."
,HP_0034951,Osteochondromyxoma,,HP,HP_0034951,http://purl.obolibrary.org/obo/HP_0034951,"A rare benign chondroid and osteoid matrix-producing neoplasm of bone characterized by extensive myxoid changes. OMX originate from bony cortices and have been observed in the nasal region, as well as the tibia and radius.|Osteochondromyxoma is a rare manifestation of Carney complex."
,HP_0034957,Reduced hepatic glycogen debrancher enzyme activity,,HP,HP_0034957,http://purl.obolibrary.org/obo/HP_0034957,"Activity of glycogen debrancher enzyme (also known as amylo-1,6-glucosydase, 4-alpha-glucantransferase) in liver tissue below the lower limit of normal.|Glycogen debrancher enzyme degrades glycogen branches and thereby releases glucose in a two step reaction. Debranching enzyme activity can be measured in either blood cells (leukocytes or erythrocytes), skin fibroblasts, or liver or muscle biopsy."
,HP_0034952,Gangliocytoma,,HP,HP_0034952,http://purl.obolibrary.org/obo/HP_0034952,"A low-grade central nervous system tumor composed of dysplastic ganglion cells, usually presenting in children or young adults and located in the cerebral hemispheres."
,HP_0034959,Bent sperm neck,,HP,HP_0034959,http://purl.obolibrary.org/obo/HP_0034959,Sharply angled insertion of the neck and midpiece into the head of a spermatozoon. This term applies if the proportion of spermatozoa with this feature is above the upper limit of normal.
,HP_0034956,Exacerbated by lithium exposure,,HP,HP_0034956,http://purl.obolibrary.org/obo/HP_0034956,Applied to a sign or symptom that is worsened by treatment with lithium.
,HP_0034955,Bone marrow eosinophilia,,HP,HP_0034955,http://purl.obolibrary.org/obo/HP_0034955,Count of eosinophils in the bone marrow above the upper limit of normal.|See Figure 1E of PMID:27684977.
,HP_0034958,Asymmetrical insertion of the midpiece into the head,,HP,HP_0034958,http://purl.obolibrary.org/obo/HP_0034958,Insertion of the neck and midpiece into the head of a spermatozoon on an axis that diverges from the midline axis of the spermatozoon head. This term applies if the proportion of spermatozoa with this defect is above the upper limit of normal.
,HP_0010261,Fragmentation of the epiphyses of the middle phalanges of the hand,,HP,HP_0010261,http://purl.obolibrary.org/obo/HP_0010261,Fragmented appearance of the epiphyses of the middle phalanges of the hand.
,HP_0010262,Irregular epiphyses of the middle phalanges of the hand,,HP,HP_0010262,http://purl.obolibrary.org/obo/HP_0010262,
,HP_0010267,Triangular epiphyses of the middle phalanges of the hand,,HP,HP_0010267,http://purl.obolibrary.org/obo/HP_0010267,
,HP_0010269,Bracket epiphyses of the proximal phalanges of the hand,,HP,HP_0010269,http://purl.obolibrary.org/obo/HP_0010269,"An abnormality of the proximal phalanges of the hand in which the epiphysis surrounds a phalangeal bone, having a bracket-like form and reaching from the proximal side of a phalanx to the distal side."
,HP_0010264,Pseudoepiphyses of the middle phalanges of the hand,,HP,HP_0010264,http://purl.obolibrary.org/obo/HP_0010264,A secondary ossification center in the middle phalanges of the hand that is distinct from the normal epiphysis that does not contribute to the longitudinal growth of a tubular bone.
,HP_0010263,Ivory epiphyses of the middle phalanges of the hand,,HP,HP_0010263,http://purl.obolibrary.org/obo/HP_0010263,Epiphyses of the middle phalanges of the hand are hard and dense like ivory. Such an epiphysis has a uniformly dense appearance on radiographs.
,HP_0010260,Enlarged epiphyses of the middle phalanges of the hand,,HP,HP_0010260,http://purl.obolibrary.org/obo/HP_0010260,
,HP_0010266,Stippling of the epiphyses of the middle phalanges of the hand,,HP,HP_0010266,http://purl.obolibrary.org/obo/HP_0010266,
,HP_0011336,Bitemporal forceps marks,,HP,HP_0011336,http://purl.obolibrary.org/obo/HP_0011336,"Bilateral temporal scarlike defects, which are said to resemble forceps marks.|Congenital, bilateral, scarlike facial lesions have been reported under several titles, such as hereditary symmetric systemic aplastic nevi, congenital ectodermal dysplasia of the face, familial focal facial dermal dysplasia, bitemporal aplasia cutis congenita, and focal facial dermal dysplasia (FFDD). The findings are congenital, bilateral scarlike facial lesions in the preauricular or cheek areas. The lesions may present as slightly depressed hypopigmented scarlike oval plaques measuring about 1 cm and may have a surrounding rim of fine lanugo-like hair. Skin biopsy can reveal an atrophic epidermis with a thinned dermis devoid of adnexal structures. Elastic fibers are absent in the affected areas, as can be shown by Verhoeff-van Giesen staining."
,HP_0011332,Hemifacial hypoplasia,,HP,HP_0011332,http://purl.obolibrary.org/obo/HP_0011332,"Unilateral underdevelopment of the facial tissues, including muscles and bones."
,HP_0011333,Asymmetric crying face,,HP,HP_0011333,http://purl.obolibrary.org/obo/HP_0011333,Asymmetry observed in the face of a neonate or infant whose face appears symmetric at rest and asymmetric during crying as the mouth is pulled downward on one side while not moving on the other side.|Asymmetric crying facies is caused by underdevelopment of the depressor anguli oris muscle or compression of one of the branches of the facial nerve.
,HP_0011335,Frontal hirsutism,,HP,HP_0011335,http://purl.obolibrary.org/obo/HP_0011335,Excessive amount of hair growth on forehead.
,HP_0011337,Abnormality of mouth size,,HP,HP_0011337,http://purl.obolibrary.org/obo/HP_0011337,
,HP_0011338,Abnormality of mouth shape,,HP,HP_0011338,http://purl.obolibrary.org/obo/HP_0011338,"An abnormality of the outline, configuration, or contour of the mouth."
,HP_0011331,Hemifacial atrophy,,HP,HP_0011331,http://purl.obolibrary.org/obo/HP_0011331,"Unilateral atrophy of facial tissues, including muscles, bones and skin."
,HP_0011334,Facial shape deformation,,HP,HP_0011334,http://purl.obolibrary.org/obo/HP_0011334,
,HP_0011330,Metopic synostosis,,HP,HP_0011330,http://purl.obolibrary.org/obo/HP_0011330,Premature fusion of the metopic suture.
,HP_0011339,Abnormality of upper lip vermillion,,HP,HP_0011339,http://purl.obolibrary.org/obo/HP_0011339,"An abnormality of the vermilion border, the sharp demarcation between the lip (red colored) and the adjacent normal skin."
,HP_0040127,Abnormal sweat homeostasis,,HP,HP_0040127,http://purl.obolibrary.org/obo/HP_0040127,An abnormality of the composition of sweat or the levels of its components.
,HP_0040123,Impairment of the reflex of the tensor tympani muscle,,HP,HP_0040123,http://purl.obolibrary.org/obo/HP_0040123,
,HP_0040129,Abnormal nerve conduction velocity,,HP,HP_0040129,http://purl.obolibrary.org/obo/HP_0040129,
,HP_0040121,Abnormality of the acoustic reflex,,HP,HP_0040121,http://purl.obolibrary.org/obo/HP_0040121,An abnormality in the reflexive contraction of the middle-ear muscles in response to sound stimulation.
,HP_0040126,Abnormal vitamin B12 level,,HP,HP_0040126,http://purl.obolibrary.org/obo/HP_0040126,A deviation from the normal concentration of cobalamin (vitamin B12) in the blood. Vitamin B12 is one of the eight B vitamins.
,HP_0040122,Impairment of the the acoustic reflex,,HP,HP_0040122,http://purl.obolibrary.org/obo/HP_0040122,
,HP_0040128,Abnormal sweat electrolytes,,HP,HP_0040128,http://purl.obolibrary.org/obo/HP_0040128,
,HP_0004040,Corner fragments of ulnar metaphysis,,HP,HP_0004040,http://purl.obolibrary.org/obo/HP_0004040,
,HP_0004048,Narrow joint spaces of wrist,,HP,HP_0004048,http://purl.obolibrary.org/obo/HP_0004048,
,HP_0004049,Decreased carpal angles of wrist,,HP,HP_0004049,http://purl.obolibrary.org/obo/HP_0004049,
,HP_0004044,Pointed ulnar metaphysis,,HP,HP_0004044,http://purl.obolibrary.org/obo/HP_0004044,
,HP_0004043,Lytic defects of ulnar metaphysis,,HP,HP_0004043,http://purl.obolibrary.org/obo/HP_0004043,
,HP_0004041,Cupped ulnar metaphysis,,HP,HP_0004041,http://purl.obolibrary.org/obo/HP_0004041,
,HP_0004047,Wide ulnar metaphysis,,HP,HP_0004047,http://purl.obolibrary.org/obo/HP_0004047,Increase in width (breadth) of the ulnar metaphysis.
,HP_0004046,Spurred ulnar metaphysis,,HP,HP_0004046,http://purl.obolibrary.org/obo/HP_0004046,
,HP_0004045,Sloping ulnar metaphysis,,HP,HP_0004045,http://purl.obolibrary.org/obo/HP_0004045,A sloped configuration of the metaphysis (shaft) of the ulna.
,HP_0004042,Ulnar metaphyseal irregularity,,HP,HP_0004042,http://purl.obolibrary.org/obo/HP_0004042,Irregularity of the normally smooth surface of the metaphysis of the ulna.
,HP_0030199,Fatigable weakness of neck muscles,,HP,HP_0030199,http://purl.obolibrary.org/obo/HP_0030199,"A type of weakness of a skeletal muscle in the neck that occurs after a muscle group is used and lessens if the muscle group has some rest. That is, there is diminution of strength with repetitive muscle actions."
,HP_0030195,Fatigable weakness of swallowing muscles,,HP,HP_0030195,http://purl.obolibrary.org/obo/HP_0030195,"A type of weakness of the muscles involved in swallowing that occurs after a muscle group is used and lessens if the muscle group has some rest. That is, there is diminution of strength with repetitive muscle actions."
,HP_0030192,Fatigable weakness of bulbar muscles,,HP,HP_0030192,http://purl.obolibrary.org/obo/HP_0030192,"A type of weakness of the bulbar muscles (muscles of the mouth and throat responsible for speech and swallowing) that occurs after a muscle group is used and lessens if the muscle group has some rest. That is, there is diminution of strength with repetitive muscle actions."
,HP_0030198,Fatigable weakness of distal limb muscles,,HP,HP_0030198,http://purl.obolibrary.org/obo/HP_0030198,"A type of weakness of a skeletal muscle of distal part of a limb that occurs after a muscle group is used and lessens if the muscle group has some rest. That is, there is diminution of strength with repetitive muscle actions."
,HP_0006608,Midclavicular hypoplasia,,HP,HP_0006608,http://purl.obolibrary.org/obo/HP_0006608,Underdevelopment of the middle portion of the clavicle.
,HP_0030190,Oral motor hypotonia,,HP,HP_0030190,http://purl.obolibrary.org/obo/HP_0030190,"Reduced muscle tone of oral musculature. In infants, this feature may be associated with difficulties in breast feeding, and may affect the latch, jaw motions, tongue placement, lip seal, suck/swallow/breathe pattern and overall feeding behavior."
,HP_0030193,Fatigable weakness of chewing muscles,,HP,HP_0030193,http://purl.obolibrary.org/obo/HP_0030193,"A type of weakness of the muscles involved in chewing that occurs after a muscle group is used and lessens if the muscle group has some rest. That is, there is diminution of strength with repetitive muscle actions."
,HP_0030191,Abnormal peripheral nervous system synaptic transmission,,HP,HP_0030191,http://purl.obolibrary.org/obo/HP_0030191,An anomaly in the communication from a neuron to a target across a synapse in the peripheral nervous system.
,HP_0030194,Fatigable weakness of speech muscles,,HP,HP_0030194,http://purl.obolibrary.org/obo/HP_0030194,"A type of weakness of the muscles involved in speech that occurs after a muscle group is used and lessens if the muscle group has some rest. That is, there is diminution of strength with repetitive muscle actions."
,HP_0030197,Fatigable weakness of skeletal muscles,,HP,HP_0030197,http://purl.obolibrary.org/obo/HP_0030197,"A type of weakness of skeletal muscle that occurs after a muscle group is used and lessens if the muscle group has some rest. That is, there is diminution of strength with repetitive muscle actions."
,HP_0030196,Fatigable weakness of respiratory muscles,,HP,HP_0030196,http://purl.obolibrary.org/obo/HP_0030196,"A type of weakness of the muscles involved in breathing (respiration) that occurs after a muscle group is used and lessens if the muscle group has some rest. That is, there is diminution of strength with repetitive muscle actions."
,HP_0005694,Partial fusion of proximal row of carpal bones,,HP,HP_0005694,http://purl.obolibrary.org/obo/HP_0005694,
,HP_0005692,Joint hyperflexibility,,HP,HP_0005692,http://purl.obolibrary.org/obo/HP_0005692,Increased mobility and flexibility in the joint due to the tension in tissues such as ligaments and muscles.
,HP_0005696,Postaxial polydactyly type A,,HP,HP_0005696,http://purl.obolibrary.org/obo/HP_0005696,Supernumerary digits located at the ulnar side of the hand with a complete extra finger and extra metacarpal.
