name,definition,codesystem,code,ontologyTermURI
application/vnd.ms-ims,application/vnd.ms-ims,IANA,,https://www.iana.org/assignments/media-types/application/vnd.ms-ims
application/vnd.ms-lrm,application/vnd.ms-lrm,IANA,,https://www.iana.org/assignments/media-types/application/vnd.ms-lrm
application/vnd.ms-office.activeX+xml,application/vnd.ms-office.activeX+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.ms-office.activeX+xml
application/vnd.ms-officetheme,application/vnd.ms-officetheme,IANA,,https://www.iana.org/assignments/media-types/application/vnd.ms-officetheme
application/vnd.ms-playready.initiator+xml,application/vnd.ms-playready.initiator+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.ms-playready.initiator+xml
application/vnd.ms-powerpoint,application/vnd.ms-powerpoint,IANA,,https://www.iana.org/assignments/media-types/application/vnd.ms-powerpoint
application/vnd.ms-powerpoint.addin.macroEnabled.12,application/vnd.ms-powerpoint.addin.macroEnabled.12,IANA,,https://www.iana.org/assignments/media-types/application/vnd.ms-powerpoint.addin.macroEnabled.12
application/vnd.ms-powerpoint.presentation.macroEnabled.12,application/vnd.ms-powerpoint.presentation.macroEnabled.12,IANA,,https://www.iana.org/assignments/media-types/application/vnd.ms-powerpoint.presentation.macroEnabled.12
application/vnd.ms-powerpoint.slide.macroEnabled.12,application/vnd.ms-powerpoint.slide.macroEnabled.12,IANA,,https://www.iana.org/assignments/media-types/application/vnd.ms-powerpoint.slide.macroEnabled.12
application/vnd.ms-powerpoint.slideshow.macroEnabled.12,application/vnd.ms-powerpoint.slideshow.macroEnabled.12,IANA,,https://www.iana.org/assignments/media-types/application/vnd.ms-powerpoint.slideshow.macroEnabled.12
application/vnd.ms-powerpoint.template.macroEnabled.12,application/vnd.ms-powerpoint.template.macroEnabled.12,IANA,,https://www.iana.org/assignments/media-types/application/vnd.ms-powerpoint.template.macroEnabled.12
application/vnd.ms-project,application/vnd.ms-project,IANA,,https://www.iana.org/assignments/media-types/application/vnd.ms-project
application/vnd.ms-tnef,application/vnd.ms-tnef,IANA,,https://www.iana.org/assignments/media-types/application/vnd.ms-tnef
application/vnd.ms-windows.devicepairing,application/vnd.ms-windows.devicepairing,IANA,,https://www.iana.org/assignments/media-types/application/vnd.ms-windows.devicepairing
application/vnd.ms-windows.nwprinting.oob,application/vnd.ms-windows.nwprinting.oob,IANA,,https://www.iana.org/assignments/media-types/application/vnd.ms-windows.nwprinting.oob
application/vnd.ms-windows.printerpairing,application/vnd.ms-windows.printerpairing,IANA,,https://www.iana.org/assignments/media-types/application/vnd.ms-windows.printerpairing
application/vnd.ms-windows.wsd.oob,application/vnd.ms-windows.wsd.oob,IANA,,https://www.iana.org/assignments/media-types/application/vnd.ms-windows.wsd.oob
application/vnd.ms-wmdrm.lic-chlg-req,application/vnd.ms-wmdrm.lic-chlg-req,IANA,,https://www.iana.org/assignments/media-types/application/vnd.ms-wmdrm.lic-chlg-req
application/vnd.ms-wmdrm.lic-resp,application/vnd.ms-wmdrm.lic-resp,IANA,,https://www.iana.org/assignments/media-types/application/vnd.ms-wmdrm.lic-resp
application/vnd.ms-wmdrm.meter-chlg-req,application/vnd.ms-wmdrm.meter-chlg-req,IANA,,https://www.iana.org/assignments/media-types/application/vnd.ms-wmdrm.meter-chlg-req
application/vnd.ms-wmdrm.meter-resp,application/vnd.ms-wmdrm.meter-resp,IANA,,https://www.iana.org/assignments/media-types/application/vnd.ms-wmdrm.meter-resp
application/vnd.ms-word.document.macroEnabled.12,application/vnd.ms-word.document.macroEnabled.12,IANA,,https://www.iana.org/assignments/media-types/application/vnd.ms-word.document.macroEnabled.12
application/vnd.ms-word.template.macroEnabled.12,application/vnd.ms-word.template.macroEnabled.12,IANA,,https://www.iana.org/assignments/media-types/application/vnd.ms-word.template.macroEnabled.12
application/vnd.ms-works,application/vnd.ms-works,IANA,,https://www.iana.org/assignments/media-types/application/vnd.ms-works
application/vnd.ms-wpl,application/vnd.ms-wpl,IANA,,https://www.iana.org/assignments/media-types/application/vnd.ms-wpl
application/vnd.ms-xpsdocument,application/vnd.ms-xpsdocument,IANA,,https://www.iana.org/assignments/media-types/application/vnd.ms-xpsdocument
application/vnd.msa-disk-image,application/vnd.msa-disk-image,IANA,,https://www.iana.org/assignments/media-types/application/vnd.msa-disk-image
application/vnd.mseq,application/vnd.mseq,IANA,,https://www.iana.org/assignments/media-types/application/vnd.mseq
application/vnd.msgpack,application/vnd.msgpack,IANA,,https://www.iana.org/assignments/media-types/application/vnd.msgpack
application/vnd.msign,application/vnd.msign,IANA,,https://www.iana.org/assignments/media-types/application/vnd.msign
application/vnd.multiad.creator,application/vnd.multiad.creator,IANA,,https://www.iana.org/assignments/media-types/application/vnd.multiad.creator
application/vnd.multiad.creator.cif,application/vnd.multiad.creator.cif,IANA,,https://www.iana.org/assignments/media-types/application/vnd.multiad.creator.cif
application/vnd.music-niff,application/vnd.music-niff,IANA,,https://www.iana.org/assignments/media-types/application/vnd.music-niff
application/vnd.musician,application/vnd.musician,IANA,,https://www.iana.org/assignments/media-types/application/vnd.musician
application/vnd.muvee.style,application/vnd.muvee.style,IANA,,https://www.iana.org/assignments/media-types/application/vnd.muvee.style
application/vnd.mynfc,application/vnd.mynfc,IANA,,https://www.iana.org/assignments/media-types/application/vnd.mynfc
application/vnd.nacamar.ybrid+json,application/vnd.nacamar.ybrid+json,IANA,,https://www.iana.org/assignments/media-types/application/vnd.nacamar.ybrid+json
application/vnd.nato.bindingdataobject+cbor,application/vnd.nato.bindingdataobject+cbor,IANA,,https://www.iana.org/assignments/media-types/application/vnd.nato.bindingdataobject+cbor
application/vnd.nato.bindingdataobject+json,application/vnd.nato.bindingdataobject+json,IANA,,https://www.iana.org/assignments/media-types/application/vnd.nato.bindingdataobject+json
application/vnd.nato.bindingdataobject+xml,application/vnd.nato.bindingdataobject+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.nato.bindingdataobject+xml
application/vnd.nato.openxmlformats-package.iepd+zip,application/vnd.nato.openxmlformats-package.iepd+zip,IANA,,https://www.iana.org/assignments/media-types/application/vnd.nato.openxmlformats-package.iepd+zip
application/vnd.ncd.control,application/vnd.ncd.control,IANA,,https://www.iana.org/assignments/media-types/application/vnd.ncd.control
application/vnd.ncd.reference,application/vnd.ncd.reference,IANA,,https://www.iana.org/assignments/media-types/application/vnd.ncd.reference
application/vnd.nearst.inv+json,application/vnd.nearst.inv+json,IANA,,https://www.iana.org/assignments/media-types/application/vnd.nearst.inv+json
application/vnd.nebumind.line,application/vnd.nebumind.line,IANA,,https://www.iana.org/assignments/media-types/application/vnd.nebumind.line
application/vnd.nervana,application/vnd.nervana,IANA,,https://www.iana.org/assignments/media-types/application/vnd.nervana
application/vnd.netfpx,application/vnd.netfpx,IANA,,https://www.iana.org/assignments/media-types/application/vnd.netfpx
application/vnd.neurolanguage.nlu,application/vnd.neurolanguage.nlu,IANA,,https://www.iana.org/assignments/media-types/application/vnd.neurolanguage.nlu
application/vnd.nimn,application/vnd.nimn,IANA,,https://www.iana.org/assignments/media-types/application/vnd.nimn
application/vnd.nintendo.nitro.rom,application/vnd.nintendo.nitro.rom,IANA,,https://www.iana.org/assignments/media-types/application/vnd.nintendo.nitro.rom
application/vnd.nintendo.snes.rom,application/vnd.nintendo.snes.rom,IANA,,https://www.iana.org/assignments/media-types/application/vnd.nintendo.snes.rom
application/vnd.nitf,application/vnd.nitf,IANA,,https://www.iana.org/assignments/media-types/application/vnd.nitf
application/vnd.noblenet-directory,application/vnd.noblenet-directory,IANA,,https://www.iana.org/assignments/media-types/application/vnd.noblenet-directory
application/vnd.noblenet-sealer,application/vnd.noblenet-sealer,IANA,,https://www.iana.org/assignments/media-types/application/vnd.noblenet-sealer
application/vnd.noblenet-web,application/vnd.noblenet-web,IANA,,https://www.iana.org/assignments/media-types/application/vnd.noblenet-web
application/vnd.nokia.catalogs,application/vnd.nokia.catalogs,IANA,,https://www.iana.org/assignments/media-types/application/vnd.nokia.catalogs
application/vnd.nokia.conml+wbxml,application/vnd.nokia.conml+wbxml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.nokia.conml+wbxml
application/vnd.nokia.conml+xml,application/vnd.nokia.conml+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.nokia.conml+xml
application/vnd.nokia.iSDS-radio-presets,application/vnd.nokia.iSDS-radio-presets,IANA,,https://www.iana.org/assignments/media-types/application/vnd.nokia.iSDS-radio-presets
application/vnd.nokia.iptv.config+xml,application/vnd.nokia.iptv.config+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.nokia.iptv.config+xml
application/vnd.nokia.landmark+wbxml,application/vnd.nokia.landmark+wbxml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.nokia.landmark+wbxml
application/vnd.nokia.landmark+xml,application/vnd.nokia.landmark+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.nokia.landmark+xml
application/vnd.nokia.landmarkcollection+xml,application/vnd.nokia.landmarkcollection+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.nokia.landmarkcollection+xml
application/vnd.nokia.n-gage.ac+xml,application/vnd.nokia.n-gage.ac+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.nokia.n-gage.ac+xml
application/vnd.nokia.n-gage.data,application/vnd.nokia.n-gage.data,IANA,,https://www.iana.org/assignments/media-types/application/vnd.nokia.n-gage.data
application/vnd.nokia.n-gage.symbian.install,application/vnd.nokia.n-gage.symbian.install,IANA,,https://www.iana.org/assignments/media-types/application/vnd.nokia.n-gage.symbian.install
application/vnd.nokia.ncd,application/vnd.nokia.ncd,IANA,,https://www.iana.org/assignments/media-types/application/vnd.nokia.ncd
application/vnd.nokia.pcd+wbxml,application/vnd.nokia.pcd+wbxml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.nokia.pcd+wbxml
application/vnd.nokia.pcd+xml,application/vnd.nokia.pcd+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.nokia.pcd+xml
application/vnd.nokia.radio-preset,application/vnd.nokia.radio-preset,IANA,,https://www.iana.org/assignments/media-types/application/vnd.nokia.radio-preset
application/vnd.nokia.radio-presets,application/vnd.nokia.radio-presets,IANA,,https://www.iana.org/assignments/media-types/application/vnd.nokia.radio-presets
application/vnd.novadigm.EDM,application/vnd.novadigm.EDM,IANA,,https://www.iana.org/assignments/media-types/application/vnd.novadigm.EDM
application/vnd.novadigm.EDX,application/vnd.novadigm.EDX,IANA,,https://www.iana.org/assignments/media-types/application/vnd.novadigm.EDX
application/vnd.novadigm.EXT,application/vnd.novadigm.EXT,IANA,,https://www.iana.org/assignments/media-types/application/vnd.novadigm.EXT
application/vnd.ntt-local.content-share,application/vnd.ntt-local.content-share,IANA,,https://www.iana.org/assignments/media-types/application/vnd.ntt-local.content-share
application/vnd.ntt-local.file-transfer,application/vnd.ntt-local.file-transfer,IANA,,https://www.iana.org/assignments/media-types/application/vnd.ntt-local.file-transfer
application/vnd.ntt-local.ogw_remote-access,application/vnd.ntt-local.ogw_remote-access,IANA,,https://www.iana.org/assignments/media-types/application/vnd.ntt-local.ogw_remote-access
application/vnd.ntt-local.sip-ta_remote,application/vnd.ntt-local.sip-ta_remote,IANA,,https://www.iana.org/assignments/media-types/application/vnd.ntt-local.sip-ta_remote
application/vnd.ntt-local.sip-ta_tcp_stream,application/vnd.ntt-local.sip-ta_tcp_stream,IANA,,https://www.iana.org/assignments/media-types/application/vnd.ntt-local.sip-ta_tcp_stream
application/vnd.oai.workflows+json,application/vnd.oai.workflows+json,IANA,,https://www.iana.org/assignments/media-types/application/vnd.oai.workflows+json
application/vnd.oai.workflows+yaml,application/vnd.oai.workflows+yaml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.oai.workflows+yaml
application/vnd.oai.workflows,application/vnd.oai.workflows,IANA,,https://www.iana.org/assignments/media-types/application/vnd.oai.workflows
application/vnd.oasis.opendocument.base,application/vnd.oasis.opendocument.base,IANA,,https://www.iana.org/assignments/media-types/application/vnd.oasis.opendocument.base
application/vnd.oasis.opendocument.chart,application/vnd.oasis.opendocument.chart,IANA,,https://www.iana.org/assignments/media-types/application/vnd.oasis.opendocument.chart
application/vnd.oasis.opendocument.chart-template,application/vnd.oasis.opendocument.chart-template,IANA,,https://www.iana.org/assignments/media-types/application/vnd.oasis.opendocument.chart-template
application/vnd.oasis.opendocument.database,application/vnd.oasis.opendocument.database,IANA,,https://www.iana.org/assignments/media-types/application/vnd.oasis.opendocument.database
application/vnd.oasis.opendocument.formula,application/vnd.oasis.opendocument.formula,IANA,,https://www.iana.org/assignments/media-types/application/vnd.oasis.opendocument.formula
application/vnd.oasis.opendocument.formula-template,application/vnd.oasis.opendocument.formula-template,IANA,,https://www.iana.org/assignments/media-types/application/vnd.oasis.opendocument.formula-template
application/vnd.oasis.opendocument.graphics,application/vnd.oasis.opendocument.graphics,IANA,,https://www.iana.org/assignments/media-types/application/vnd.oasis.opendocument.graphics
application/vnd.oasis.opendocument.graphics-template,application/vnd.oasis.opendocument.graphics-template,IANA,,https://www.iana.org/assignments/media-types/application/vnd.oasis.opendocument.graphics-template
application/vnd.oasis.opendocument.image,application/vnd.oasis.opendocument.image,IANA,,https://www.iana.org/assignments/media-types/application/vnd.oasis.opendocument.image
application/vnd.oasis.opendocument.image-template,application/vnd.oasis.opendocument.image-template,IANA,,https://www.iana.org/assignments/media-types/application/vnd.oasis.opendocument.image-template
application/vnd.oasis.opendocument.presentation,application/vnd.oasis.opendocument.presentation,IANA,,https://www.iana.org/assignments/media-types/application/vnd.oasis.opendocument.presentation
application/vnd.oasis.opendocument.presentation-template,application/vnd.oasis.opendocument.presentation-template,IANA,,https://www.iana.org/assignments/media-types/application/vnd.oasis.opendocument.presentation-template
application/vnd.oasis.opendocument.spreadsheet,application/vnd.oasis.opendocument.spreadsheet,IANA,,https://www.iana.org/assignments/media-types/application/vnd.oasis.opendocument.spreadsheet
application/vnd.oasis.opendocument.spreadsheet-template,application/vnd.oasis.opendocument.spreadsheet-template,IANA,,https://www.iana.org/assignments/media-types/application/vnd.oasis.opendocument.spreadsheet-template
application/vnd.oasis.opendocument.text,application/vnd.oasis.opendocument.text,IANA,,https://www.iana.org/assignments/media-types/application/vnd.oasis.opendocument.text
application/vnd.oasis.opendocument.text-master,application/vnd.oasis.opendocument.text-master,IANA,,https://www.iana.org/assignments/media-types/application/vnd.oasis.opendocument.text-master
application/vnd.oasis.opendocument.text-master-template,application/vnd.oasis.opendocument.text-master-template,IANA,,https://www.iana.org/assignments/media-types/application/vnd.oasis.opendocument.text-master-template
application/vnd.oasis.opendocument.text-template,application/vnd.oasis.opendocument.text-template,IANA,,https://www.iana.org/assignments/media-types/application/vnd.oasis.opendocument.text-template
application/vnd.oasis.opendocument.text-web,application/vnd.oasis.opendocument.text-web,IANA,,https://www.iana.org/assignments/media-types/application/vnd.oasis.opendocument.text-web
application/vnd.obn,application/vnd.obn,IANA,,https://www.iana.org/assignments/media-types/application/vnd.obn
application/vnd.ocf+cbor,application/vnd.ocf+cbor,IANA,,https://www.iana.org/assignments/media-types/application/vnd.ocf+cbor
application/vnd.oci.image.manifest.v1+json,application/vnd.oci.image.manifest.v1+json,IANA,,https://www.iana.org/assignments/media-types/application/vnd.oci.image.manifest.v1+json
application/vnd.oftn.l10n+json,application/vnd.oftn.l10n+json,IANA,,https://www.iana.org/assignments/media-types/application/vnd.oftn.l10n+json
application/vnd.oipf.contentaccessdownload+xml,application/vnd.oipf.contentaccessdownload+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.oipf.contentaccessdownload+xml
application/vnd.oipf.contentaccessstreaming+xml,application/vnd.oipf.contentaccessstreaming+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.oipf.contentaccessstreaming+xml
application/vnd.oipf.cspg-hexbinary,application/vnd.oipf.cspg-hexbinary,IANA,,https://www.iana.org/assignments/media-types/application/vnd.oipf.cspg-hexbinary
application/vnd.oipf.dae.svg+xml,application/vnd.oipf.dae.svg+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.oipf.dae.svg+xml
application/vnd.oipf.dae.xhtml+xml,application/vnd.oipf.dae.xhtml+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.oipf.dae.xhtml+xml
application/vnd.oipf.mippvcontrolmessage+xml,application/vnd.oipf.mippvcontrolmessage+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.oipf.mippvcontrolmessage+xml
application/vnd.oipf.pae.gem,application/vnd.oipf.pae.gem,IANA,,https://www.iana.org/assignments/media-types/application/vnd.oipf.pae.gem
application/vnd.oipf.spdiscovery+xml,application/vnd.oipf.spdiscovery+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.oipf.spdiscovery+xml
application/vnd.oipf.spdlist+xml,application/vnd.oipf.spdlist+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.oipf.spdlist+xml
application/vnd.oipf.ueprofile+xml,application/vnd.oipf.ueprofile+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.oipf.ueprofile+xml
application/vnd.oipf.userprofile+xml,application/vnd.oipf.userprofile+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.oipf.userprofile+xml
application/vnd.olpc-sugar,application/vnd.olpc-sugar,IANA,,https://www.iana.org/assignments/media-types/application/vnd.olpc-sugar
application/vnd.oma-scws-config,application/vnd.oma-scws-config,IANA,,https://www.iana.org/assignments/media-types/application/vnd.oma-scws-config
application/vnd.oma-scws-http-request,application/vnd.oma-scws-http-request,IANA,,https://www.iana.org/assignments/media-types/application/vnd.oma-scws-http-request
application/vnd.oma-scws-http-response,application/vnd.oma-scws-http-response,IANA,,https://www.iana.org/assignments/media-types/application/vnd.oma-scws-http-response
application/vnd.oma.bcast.associated-procedure-parameter+xml,application/vnd.oma.bcast.associated-procedure-parameter+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.oma.bcast.associated-procedure-parameter+xml
application/vnd.oma.bcast.drm-trigger+xml,application/vnd.oma.bcast.drm-trigger+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.oma.bcast.drm-trigger+xml
application/vnd.oma.bcast.imd+xml,application/vnd.oma.bcast.imd+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.oma.bcast.imd+xml
application/vnd.oma.bcast.ltkm,application/vnd.oma.bcast.ltkm,IANA,,https://www.iana.org/assignments/media-types/application/vnd.oma.bcast.ltkm
application/vnd.oma.bcast.notification+xml,application/vnd.oma.bcast.notification+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.oma.bcast.notification+xml
application/vnd.oma.bcast.provisioningtrigger,application/vnd.oma.bcast.provisioningtrigger,IANA,,https://www.iana.org/assignments/media-types/application/vnd.oma.bcast.provisioningtrigger
application/vnd.oma.bcast.sgboot,application/vnd.oma.bcast.sgboot,IANA,,https://www.iana.org/assignments/media-types/application/vnd.oma.bcast.sgboot
application/vnd.oma.bcast.sgdd+xml,application/vnd.oma.bcast.sgdd+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.oma.bcast.sgdd+xml
application/vnd.oma.bcast.sgdu,application/vnd.oma.bcast.sgdu,IANA,,https://www.iana.org/assignments/media-types/application/vnd.oma.bcast.sgdu
application/vnd.oma.bcast.simple-symbol-container,application/vnd.oma.bcast.simple-symbol-container,IANA,,https://www.iana.org/assignments/media-types/application/vnd.oma.bcast.simple-symbol-container
application/vnd.oma.bcast.smartcard-trigger+xml,application/vnd.oma.bcast.smartcard-trigger+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.oma.bcast.smartcard-trigger+xml
application/vnd.oma.bcast.sprov+xml,application/vnd.oma.bcast.sprov+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.oma.bcast.sprov+xml
application/vnd.oma.bcast.stkm,application/vnd.oma.bcast.stkm,IANA,,https://www.iana.org/assignments/media-types/application/vnd.oma.bcast.stkm
application/vnd.oma.cab-address-book+xml,application/vnd.oma.cab-address-book+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.oma.cab-address-book+xml
application/vnd.oma.cab-feature-handler+xml,application/vnd.oma.cab-feature-handler+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.oma.cab-feature-handler+xml
application/vnd.oma.cab-pcc+xml,application/vnd.oma.cab-pcc+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.oma.cab-pcc+xml
application/vnd.oma.cab-subs-invite+xml,application/vnd.oma.cab-subs-invite+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.oma.cab-subs-invite+xml
application/vnd.oma.cab-user-prefs+xml,application/vnd.oma.cab-user-prefs+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.oma.cab-user-prefs+xml
application/vnd.oma.dcd,application/vnd.oma.dcd,IANA,,https://www.iana.org/assignments/media-types/application/vnd.oma.dcd
application/vnd.oma.dcdc,application/vnd.oma.dcdc,IANA,,https://www.iana.org/assignments/media-types/application/vnd.oma.dcdc
application/vnd.oma.dd2+xml,application/vnd.oma.dd2+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.oma.dd2+xml
application/vnd.oma.drm.risd+xml,application/vnd.oma.drm.risd+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.oma.drm.risd+xml
application/vnd.oma.group-usage-list+xml,application/vnd.oma.group-usage-list+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.oma.group-usage-list+xml
application/vnd.oma.lwm2m+cbor,application/vnd.oma.lwm2m+cbor,IANA,,https://www.iana.org/assignments/media-types/application/vnd.oma.lwm2m+cbor
application/vnd.oma.lwm2m+json,application/vnd.oma.lwm2m+json,IANA,,https://www.iana.org/assignments/media-types/application/vnd.oma.lwm2m+json
application/vnd.oma.lwm2m+tlv,application/vnd.oma.lwm2m+tlv,IANA,,https://www.iana.org/assignments/media-types/application/vnd.oma.lwm2m+tlv
application/vnd.oma.pal+xml,application/vnd.oma.pal+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.oma.pal+xml
application/vnd.oma.poc.detailed-progress-report+xml,application/vnd.oma.poc.detailed-progress-report+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.oma.poc.detailed-progress-report+xml
application/vnd.oma.poc.final-report+xml,application/vnd.oma.poc.final-report+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.oma.poc.final-report+xml
application/vnd.oma.poc.groups+xml,application/vnd.oma.poc.groups+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.oma.poc.groups+xml
application/vnd.oma.poc.invocation-descriptor+xml,application/vnd.oma.poc.invocation-descriptor+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.oma.poc.invocation-descriptor+xml
application/vnd.oma.poc.optimized-progress-report+xml,application/vnd.oma.poc.optimized-progress-report+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.oma.poc.optimized-progress-report+xml
application/vnd.oma.push,application/vnd.oma.push,IANA,,https://www.iana.org/assignments/media-types/application/vnd.oma.push
application/vnd.oma.scidm.messages+xml,application/vnd.oma.scidm.messages+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.oma.scidm.messages+xml
application/vnd.oma.xcap-directory+xml,application/vnd.oma.xcap-directory+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.oma.xcap-directory+xml
application/vnd.omads-email+xml,application/vnd.omads-email+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.omads-email+xml
application/vnd.omads-file+xml,application/vnd.omads-file+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.omads-file+xml
application/vnd.omads-folder+xml,application/vnd.omads-folder+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.omads-folder+xml
application/vnd.omaloc-supl-init,application/vnd.omaloc-supl-init,IANA,,https://www.iana.org/assignments/media-types/application/vnd.omaloc-supl-init
application/vnd.onepager,application/vnd.onepager,IANA,,https://www.iana.org/assignments/media-types/application/vnd.onepager
application/vnd.onepagertamp,application/vnd.onepagertamp,IANA,,https://www.iana.org/assignments/media-types/application/vnd.onepagertamp
application/vnd.onepagertamx,application/vnd.onepagertamx,IANA,,https://www.iana.org/assignments/media-types/application/vnd.onepagertamx
application/vnd.onepagertat,application/vnd.onepagertat,IANA,,https://www.iana.org/assignments/media-types/application/vnd.onepagertat
application/vnd.onepagertatp,application/vnd.onepagertatp,IANA,,https://www.iana.org/assignments/media-types/application/vnd.onepagertatp
application/vnd.onepagertatx,application/vnd.onepagertatx,IANA,,https://www.iana.org/assignments/media-types/application/vnd.onepagertatx
application/vnd.onvif.metadata,application/vnd.onvif.metadata,IANA,,https://www.iana.org/assignments/media-types/application/vnd.onvif.metadata
application/vnd.openblox.game+xml,application/vnd.openblox.game+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.openblox.game+xml
application/vnd.openblox.game-binary,application/vnd.openblox.game-binary,IANA,,https://www.iana.org/assignments/media-types/application/vnd.openblox.game-binary
application/vnd.openeye.oeb,application/vnd.openeye.oeb,IANA,,https://www.iana.org/assignments/media-types/application/vnd.openeye.oeb
application/vnd.openstreetmap.data+xml,application/vnd.openstreetmap.data+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.openstreetmap.data+xml
application/vnd.opentimestamps.ots,application/vnd.opentimestamps.ots,IANA,,https://www.iana.org/assignments/media-types/application/vnd.opentimestamps.ots
application/vnd.openxmlformats-officedocument.custom-properties+xml,application/vnd.openxmlformats-officedocument.custom-properties+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.openxmlformats-officedocument.custom-properties+xml
application/vnd.openxmlformats-officedocument.customXmlProperties+xml,application/vnd.openxmlformats-officedocument.customXmlProperties+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.openxmlformats-officedocument.customXmlProperties+xml
application/vnd.openxmlformats-officedocument.drawing+xml,application/vnd.openxmlformats-officedocument.drawing+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.openxmlformats-officedocument.drawing+xml
application/vnd.openxmlformats-officedocument.drawingml.chart+xml,application/vnd.openxmlformats-officedocument.drawingml.chart+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.openxmlformats-officedocument.drawingml.chart+xml
application/vnd.openxmlformats-officedocument.drawingml.chartshapes+xml,application/vnd.openxmlformats-officedocument.drawingml.chartshapes+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.openxmlformats-officedocument.drawingml.chartshapes+xml
application/vnd.openxmlformats-officedocument.drawingml.diagramColors+xml,application/vnd.openxmlformats-officedocument.drawingml.diagramColors+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.openxmlformats-officedocument.drawingml.diagramColors+xml
application/vnd.openxmlformats-officedocument.drawingml.diagramData+xml,application/vnd.openxmlformats-officedocument.drawingml.diagramData+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.openxmlformats-officedocument.drawingml.diagramData+xml
application/vnd.openxmlformats-officedocument.drawingml.diagramLayout+xml,application/vnd.openxmlformats-officedocument.drawingml.diagramLayout+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.openxmlformats-officedocument.drawingml.diagramLayout+xml
application/vnd.openxmlformats-officedocument.drawingml.diagramStyle+xml,application/vnd.openxmlformats-officedocument.drawingml.diagramStyle+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.openxmlformats-officedocument.drawingml.diagramStyle+xml
application/vnd.openxmlformats-officedocument.extended-properties+xml,application/vnd.openxmlformats-officedocument.extended-properties+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.openxmlformats-officedocument.extended-properties+xml
